id;title;description;availability;product_type;google_product_category;condition;price;link;image_link;brand;sale_price;mpn
7715;"0.10 B - Super soft si elastice,  Extensii gene Yassine Premium";"MIX STANDARD (8mm-15mm):1x8, 2x9, 2x10, 3x11, 4x12, 4x13, 3x14, 1x15";1145;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.10>Curl B";469;new;"49.90 RON";https://pinklashes.ro/en/yassine/010-b-eyelash-extension-yassine-premium.html;https://https://pinklashes.ro/34305-large_default/010-b-eyelash-extension-yassine-premium.jpg;Yassine;"24.90 RON";41858
7717;"0.10 D Glossy Queen, extensii gene one by one , negru intens, usor lucios, 12 linii";"Trateaza-ti clientele ca pe niste regine cu noile extensii de gene Glossy Queen!
Pentru acest tip de gene am redus pretul, deoarece dorim sa ne implicam activ in sustinerea voastra. Stim ca este o perioada de criza asa ca am cautat un furnizor cu care am reusit sa incheiem un contract foarte avantajos pentru voi.
Sunt gene de un negru intens, usor lucioase, satinate, care confera o privire mai intensa clientelor taleAu o textura fina, delicata, nu incarca privireaSunt usoare, nu se simt grele si nu incomodeazaEste foarte usor de lucrat cu ele
MIX 8-14mm (1x8, 1x9, 2x10, 2x11, 2x12, 2x13, 2x14)
MIX 10-16mm (1x10, 2x11, 2x12, 2x13, 2x14, 2x15, 1x16)";632;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.10>Curl D";469;new;"12.99 RON";https://pinklashes.ro/en/strona-glowna/010-d-glossy-queen-eyelash-extensions-one-by-one-silky-black.html;https://https://pinklashes.ro/33551-large_default/010-d-glossy-queen-eyelash-extensions-one-by-one-silky-black.jpg;"Pink Lashes";"12.99 RON";73009
7718;"0.12 D - Glossy Queen, extensii gene one by one , negru intens, usor lucios, 12 linii";"Trateaza-ti clientele ca pe niste regine cu noile extensii de gene Glossy Queen!
Pentru acest tip de gene am redus pretul, deoarece dorim sa ne implicam activ in sustinerea voastra. Stim ca este o perioada de criza asa ca am cautat un furnizor cu care am reusit sa incheiem un contract foarte avantajos pentru voi.
Sunt gene de un negru intens, usor lucioase, satinate, care confera o privire mai intensa clientelor taleAu o textura fina, delicata, nu incarca privireaSunt usoare, nu se simt grele si nu incomodeazaEste foarte usor de lucrat cu ele
MIX 8-14mm (1x8, 1x9, 2x10, 2x11, 2x12, 2x13, 2x14)
MIX 10-16mm (1x10, 2x11, 2x12, 2x13, 2x14, 2x15, 1x16)";653;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.12>Curl D";469;new;"12.99 RON";https://pinklashes.ro/en/eyelashes-one-to-one-11-/012-d-glossy-queen-eyelash-extensions-one-by-one-silky-black.html;https://https://pinklashes.ro/33555-large_default/012-d-glossy-queen-eyelash-extensions-one-by-one-silky-black.jpg;"Pink Lashes";"12.99 RON";64380
7719;"0.15 D - Glossy Queen, extensii gene one by one , negru intens, usor lucios, 12 linii";"Trateaza-ti clientele ca pe niste regine cu noile extensii de gene Glossy Queen!
Pentru acest tip de gene am redus pretul, deoarece dorim sa ne implicam activ in sustinerea voastra. Stim ca este o perioada de criza asa ca am cautat un furnizor cu care am reusit sa incheiem un contract foarte avantajos pentru voi.
Sunt gene de un negru intens, usor lucioase, satinate, care confera o privire mai intensa clientelor taleAu o textura fina, delicata, nu incarca privireaSunt usoare, nu se simt grele si nu incomodeazaEste foarte usor de lucrat cu ele
MIX 8-14mm (1x8, 1x9, 2x10, 2x11, 2x12, 2x13, 2x14)
MIX 10-16mm (1x10, 2x11, 2x12, 2x13, 2x14, 2x15, 1x16)";709;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.15>Curl D";469;new;"12.99 RON";https://pinklashes.ro/en/eyelashes-one-to-one-11-/015-d-glossy-queen-eyelash-extensions-one-by-one-silky-black.html;https://https://pinklashes.ro/33559-large_default/015-d-glossy-queen-eyelash-extensions-one-by-one-silky-black.jpg;"Pink Lashes";"12.99 RON";57366
7723;"0.10 C Nagaraku Original, extensii gene individuale 1:1";"Pe lashcard alb sunt extensii gene mix Pe lashcard mov sunt extensii gene o singura marime";538;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.10>Curl C";469;new;"18.00 RON";https://pinklashes.ro/en/nagaraku/010-c-nagaraku-original-mink-individual-eyelash-super-soft.html;https://https://pinklashes.ro/34318-large_default/010-c-nagaraku-original-mink-individual-eyelash-super-soft.jpg;Nagaraku;"18.00 RON";52209
7724;"0.12 C Nagaraku Original, extensii gene individuale 1:1";"Pe lashcard alb sunt extensii gene mix Pe lashcard mov sunt extensii gene o singura marime";214;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.12>Curl C";469;new;"18.00 RON";https://pinklashes.ro/en/nagaraku/012-c-nagaraku-original-mink-individual-eyelash-super-soft.html;https://https://pinklashes.ro/34323-large_default/012-c-nagaraku-original-mink-individual-eyelash-super-soft.jpg;Nagaraku;"18.00 RON";46283
7725;"0.15 C Nagaraku Original, extensii gene individuale 1:1";"Pe lashcard alb sunt extensii gene mix Pe lashcard mov sunt extensii gene o singura marime";610;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.15>Curl C";469;new;"18.00 RON";https://pinklashes.ro/en/nagaraku/015-c-nagaraku-original-mink-individual-eyelash-super-soft.html;https://https://pinklashes.ro/34321-large_default/015-c-nagaraku-original-mink-individual-eyelash-super-soft.jpg;Nagaraku;"18.00 RON";49603
7726;"0.05 D Nagaraku Original, extensii gene individuale 1:1";"Pe lashcard alb sunt extensii gene mix Pe lashcard mov sunt extensii gene o singura marime";489;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.05>Curl D";469;new;"18.00 RON";https://pinklashes.ro/en/nagaraku/005-d-nagaraku-original-mink-individual-eyelash-super-soft.html;https://https://pinklashes.ro/34315-large_default/005-d-nagaraku-original-mink-individual-eyelash-super-soft.jpg;Nagaraku;"18.00 RON";28703
7727;"0.07 D Nagaraku Original, extensii gene individuale 1:1";"Pe lashcard alb sunt extensii gene mix Pe lashcard mov sunt extensii gene o singura marime";467;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.07>Curl D";469;new;"18.00 RON";https://pinklashes.ro/en/nagaraku/007-d-nagaraku-original-mink-individual-eyelash-super-soft.html;https://https://pinklashes.ro/34316-large_default/007-d-nagaraku-original-mink-individual-eyelash-super-soft.jpg;Nagaraku;"18.00 RON";88839
7728;"0.12 D Nagaraku Original, extensii gene individuale 1:1";"Pe lashcard alb sunt extensii gene mix Pe lashcard mov sunt extensii gene o singura marime";308;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.12>Curl D";469;new;"18.00 RON";https://pinklashes.ro/en/nagaraku/012-d-nagaraku-original-mink-individual-eyelash-super-soft.html;https://https://pinklashes.ro/34319-large_default/012-d-nagaraku-original-mink-individual-eyelash-super-soft.jpg;Nagaraku;"18.00 RON";66232
7729;"0.07 C Nagaraku Original, extensii gene individuale 1:1";"Pe lashcard alb sunt extensii gene mix Pe lashcard mov sunt extensii gene o singura marime";458;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.07>Curl C";469;new;"18.00 RON";https://pinklashes.ro/en/nagaraku/007-c-nagaraku-original-mink-individual-eyelash-super-soft.html;https://https://pinklashes.ro/34322-large_default/007-c-nagaraku-original-mink-individual-eyelash-super-soft.jpg;Nagaraku;"18.00 RON";43559
7730;"0.10 D Nagaraku Original, extensii gene individuale 1:1";"Pe lashcard alb sunt extensii gene mix Pe lashcard mov sunt extensii gene o singura marime";722;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.10>Curl D";469;new;"18.00 RON";https://pinklashes.ro/en/nagaraku/010-d-nagaraku-original-mink-individual-eyelash-super-soft.html;https://https://pinklashes.ro/34324-large_default/010-d-nagaraku-original-mink-individual-eyelash-super-soft.jpg;Nagaraku;"18.00 RON";91095
7731;"0.15 D Nagaraku Original, extensii gene individuale 1:1";"Pe lashcard alb sunt extensii gene mix Pe lashcard mov sunt extensii gene o singura marime";532;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.15>Curl D";469;new;"18.00 RON";https://pinklashes.ro/en/nagaraku/015-d-nagaraku-original-mink-individual-eyelash-super-soft.html;https://https://pinklashes.ro/34317-large_default/015-d-nagaraku-original-mink-individual-eyelash-super-soft.jpg;Nagaraku;"18.00 RON";75350
7735;"Curbura B Blossom, volum usor, gene scurte: mix 6mm-9mm 12 linii";"B 0.05 MIX 6mm-9mm (3x6mm, 3x7mm, 3x8mm, 3x9mm) - 12 lines
B 0.07 MIX 6mm-9mm (3x6mm, 3x7mm, 3x8mm, 3x9mm) - 12 lines
B 0.10 MIX 6mm-9mm (3x6mm, 3x7mm, 3x8mm, 3x9mm) - 12 lines";230;"Shop>FALSE EYELASHES →>Brands Filter →>Blossom Black>Curl B";469;new;"65.00 RON";https://pinklashes.ro/en/black-easy-fan-blossom/curl-b-easy-fan-flower-blossommix-short-eyelashes-6mm-9mm-12-lines.html;https://https://pinklashes.ro/34343-large_default/curl-b-easy-fan-flower-blossommix-short-eyelashes-6mm-9mm-12-lines.jpg;"Blossom easy Volume Flower";"65.00 RON";86260
7736;"0.07 D Premium Blossom, extensii gene easy fan, negru intens";"16 LINII CURL D:



MIX 10-13 (4X10,4X11,4X12,4X13)


MIX 8-15 (1X8,1X9,2X10,2X11,3X12,3X13,2X14,2X15)


MIX 8-12 (2X8,2X9,4X10,4X11,4X12)


MIX 11-14 (4X11,4X12,4X13,4X14)




6 LINII 19 lei:



MIX 9-14 (1X9,1X10,1X11,1X12,1X13,1X14)


MIX 8-13 (1X8,1X9,1X10,1X11,1X12,1X13,1X14)


";201;"Shop>FALSE EYELASHES →>Brands Filter →>Blossom Black>Curl D";469;new;"55.00 RON";https://pinklashes.ro/en/black-easy-fan-blossom/007-d-premium-blossom-easy-fan-eyelash-extensions-intense-black.html;https://https://pinklashes.ro/33721-large_default/007-d-premium-blossom-easy-fan-eyelash-extensions-intense-black.jpg;"Blossom easy Volume Flower";"13.50 RON";75388
7738;"0.07 M Extensii Gene IBeauty Premium, Individuale, Mink";"Va rugam atentie, avem lungimi
MINK (16 linii) și SILK (20 linii),
aceste se pot combina la aplicare.
mix 16 lines M 0.07 6-14  - 1x6mm, 2x7, 2x8, 2x9, 2x10, 2x11, 2x12, 2x13, 1x14mm ";319;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.07>Curl L";469;new;"49.90 RON";https://pinklashes.ro/en/007-m-ibeauty-eyelash-extensions-for-lifting-eyes.html;https://https://pinklashes.ro/33730-large_default/007-m-ibeauty-eyelash-extensions-for-lifting-eyes.jpg;iBeauty;"49.90 RON";75853
7741;"Penseta HM-04, pentru 1D pana la 3D, gene gata facute";;5;Shop>Tweezers;469;new;"50.00 RON";https://pinklashes.ro/en/strona-glowna/tweezer-hm-04-for-1d-to-3d-premade-lashes.html;https://https://pinklashes.ro/33743-large_default/tweezer-hm-04-for-1d-to-3d-premade-lashes.jpg;03826;"50.00 RON";03826
7742;"0.07 M  iBeauty, extensii gene Mov";"7-13mm IB M PURPLE MIX 1x7,1x8,1x9,2x10,3x11,3x12,1x13, sau faci mixul tau !";30004;"Shop>FALSE EYELASHES →>Color Lashes →>Color one to one 1:1";469;new;"55.00 RON";https://pinklashes.ro/en/color-lashes-/007-m-ibeauty-purple-eyelash-extension.html;https://https://pinklashes.ro/33747-large_default/007-m-ibeauty-purple-eyelash-extension.jpg;iBeauty;"55.00 RON";44745
7744;"Penseta dreapta White Edition 1, pentru extensii gene";"Toate pensetele sunt verificate și scrise pe ambalaj pentru ceea ce poate fi utilizat.  Toate cele 90% din pensete se află într-o ediție limitată, fără certitudinea că vor fi disponibile din nou în viitor.Recomandarea noastra este sa achizitionati pensetele favorite in numar mai mare pentru ca puteti verifica daca se potriveste tehnicii dumneavoastra si o puteti returna in termen de 7 zile, iar transportul va fi  achitat de catre dumneavoastra, dar pensetele pe care le returnati trebuie sa fie in stare perfecta.Daca este cineva care doreste penseta folosita pentru grosime 0.03 avem rugamintea sa ne scrieti  si va vom verifica penseta respectiva, special.";9;Shop>Tweezers;469;new;"40.00 RON";https://pinklashes.ro/en/strona-glowna/straight-tweezers-white-edition-1-for-eyelash-extensions.html;https://https://pinklashes.ro/34157-large_default/straight-tweezers-white-edition-1-for-eyelash-extensions.jpg;76457;"40.00 RON";76457
7746;"Penseta ST15 Nagaraku";;39;Shop>Tweezers;469;new;"50.00 RON";https://pinklashes.ro/en/strona-glowna/tweezer-st15-nagaraku.html;https://https://pinklashes.ro/33757-large_default/tweezer-st15-nagaraku.jpg;45040;"50.00 RON";45040
7747;"Penseta NH15 Prindere precisa Nagaraku";;31;Shop>Tweezers;469;new;"50.00 RON";https://pinklashes.ro/en/strona-glowna/nh15-precision-grip-tweezers-by-nagaraku.html;https://https://pinklashes.ro/33762-large_default/nh15-precision-grip-tweezers-by-nagaraku.jpg;75687;"50.00 RON";75687
7748;"Pensete White Edition";;33;Shop>Tweezers;469;new;"30.00 RON";https://pinklashes.ro/en/strona-glowna/tweezers-white-edition.html;https://https://pinklashes.ro/34159-large_default/tweezers-white-edition.jpg;74893;"30.00 RON";74893
7749;"Pensete White Edition, volum";;105;Shop>Tweezers;469;new;"40.00 RON";https://pinklashes.ro/en/strona-glowna/tweezers-white-edition-volume.html;https://https://pinklashes.ro/34163-large_default/tweezers-white-edition-volume.jpg;90333;"40.00 RON";90333
7751;"Inel alb 15mm";;112;"Shop>Accessories>Glue & Lash Holders";469;new;"1.00 RON";https://pinklashes.ro/en/strona-glowna/white-15mm-ring.html;https://https://pinklashes.ro/33804-large_default/white-15mm-ring.jpg;41390;"1.00 RON";41390
7752;"Pensula pentru curatarea extensiilor de gene- lemn";;0;"Shop>Accessories>Brushes & Applicators";469;new;"6.00 RON";https://pinklashes.ro/en/strona-glowna/professional-eyelash-cleaning-brush-wooden.html;https://https://pinklashes.ro/34372-large_default/professional-eyelash-cleaning-brush-wooden.jpg;34509;"6.00 RON";34509
7757;"Spume cu bubble gum 100ml - Ediție Limitată";;50;"Shop>Glues & Liquids>Liquids & Removers";469;new;"30.00 RON";https://pinklashes.ro/en/glues-liquids-/foam-with-bubble-gum-100ml-limited-edition.html;https://https://pinklashes.ro/34147-large_default/foam-with-bubble-gum-100ml-limited-edition.jpg;"Pink Lashes";"30.00 RON";96126
7758;"Extensii gene colorate Blossom, Albastru, 0.07, 16 linii";"Aceasta este o combinație foarte frumoasă. Puteți cumpăra doar o linie, 6 linii, 12 linii, cât doriți!.
Cum ne veți spune ce dimensiune de linie doriți?
Este simplu! 1) Vă vom suna, 2) sau puteți lăsa un mesaj într-un loc special în procesul de cumpărare sau dacă există un loc special în acest produs, 3) ne puteți scrie pe WhatsApp!
Cel mai mare plus al acestor gene este ca fiecare persoana, cu un simplu tras de pe banda spre ea, creaza un evantai chiar fara sa aiba curs de specialitate.Genele sunt lipite cu caldura la baza si acest lucru face sa nu se dezlipeasca atunci cand evantaiul este deja creat.";9570;"Shop>FALSE EYELASHES →>Brands Filter →>Orzelowska/Pink";469;new;"53.10 RON";https://pinklashes.ro/en/color-lashes-/eyelash-extension-blossom-blue-thickness-007-easy-fan-lashes-fast-volume-eyelash-extensions.html;https://https://pinklashes.ro/33793-large_default/eyelash-extension-blossom-blue-thickness-007-easy-fan-lashes-fast-volume-eyelash-extensions.jpg;"Blossom easy Volume Flower";"53.10 RON";44345
0;;;;"Pink Lashes Orzelowska";469;;"20.00 RON";https://pinklashes.ro/en/strona-glowna/penseta-editie-limitata.html;https://;"Pink Lashes Orzelowska";"20.00 RON";
7762;"Geanta Pink Lashes";"Puteți achiziționa geanta separat, pentru depozitare, sau o puteți primi atunci când cumpărați unul din kiturile STARTER (mini | medium | mega).";82;"Shop>Accessories>Others Accessories";469;new;"29.99 RON";https://pinklashes.ro/en/strona-glowna/pink-lashes-bag.html;https://https://pinklashes.ro/34141-large_default/pink-lashes-bag.jpg;81509;"29.99 RON";81509
7763;"Nagaraku 2D YY, negru, Extensii gene gata facute";"• Genele sunt unite intre ele prin caldura, nu prin adeziv. • Acestea sunt foarte usoare, nu provoaca greutate la geana naturala
2DYY Nag Mix 1x8, 1x9, 2x10,2x11, 2x12, 2x13, 1x14, 1x15Puteti mixa aceste gene cu genele 2D YY Fast care sunt la reducere cu lichidare de stoc.";1104;"Shop>FALSE EYELASHES →>Eyelashes Easy Fan - Pre made→>2D-8D Pre made>2D";469;new;"34.80 RON";https://pinklashes.ro/en/nagaraku/2dyy-nagaraku-black-premade-eyelash-extensions.html;https://https://pinklashes.ro/34357-large_default/2dyy-nagaraku-black-premade-eyelash-extensions.jpg;Nagaraku;"34.80 RON";66968
7764;"Patch mat - 1 bucata";;45;"Pink Lashes Orzelowska";469;new;"1.00 RON";https://pinklashes.ro/en/strona-glowna/patch-lucios-cu-hidrogel-1-buc.html;https://https://pinklashes.ro/33815-large_default/patch-lucios-cu-hidrogel-1-buc.jpg;26650;"1.00 RON";26650
7768;"Pensula pentru curatarea extensiilor de gene- Crystal, diverse culori";;164;"Shop>Accessories>Brushes & Applicators";469;new;"9.90 RON";https://pinklashes.ro/en/strona-glowna/brush-for-cleaning-eyelash-extensions-crystal-various-colors.html;https://https://pinklashes.ro/34360-large_default/brush-for-cleaning-eyelash-extensions-crystal-various-colors.jpg;07457;"9.90 RON";07457
7769;"Suport adeziv pentru extensii gene, piatra cristal roz";;73;"Shop>Accessories>Glue & Lash Holders";469;new;"8.90 RON";https://pinklashes.ro/en/all-products/adhesive-support-for-eyelash-extensions-pink-crystal.html;https://https://pinklashes.ro/33862-large_default/adhesive-support-for-eyelash-extensions-pink-crystal.jpg;36186;"8.90 RON";36186
7770;"3D W dublate PINKY, Curbura D, premade - extensii gene gata facute, volum rapid";"Pe viitor planuim sa aducem si curbura CC.
Genele Pinky, cele mai noi gene din categoria noastra de premade-uri sunt facute pentru a-ti usura munca si a-ti scurta timpul de aplicare a extensiilor de gene.Puteti mixa aceste gene cu genele 3D W Fast care sunt la reducere cu lichidare de stoc.";839;"Shop>FALSE EYELASHES →>Eyelashes Easy Fan - Pre made→>2D-8D Pre made>3D";469;new;"46.00 RON";https://pinklashes.ro/en/strona-glowna/3d-w-double-tips-pinky-curl-d-pre-made-eyelash-extensions-quick-volume.html;https://https://pinklashes.ro/34143-large_default/3d-w-double-tips-pinky-curl-d-pre-made-eyelash-extensions-quick-volume.jpg;"Pink Lashes";"46.00 RON";87225
7771;"5D W Curbura D PINKY premade  - extensii gene gata facute, volum rapid";"Pe viitor planuim sa aducem si curbura CC.Genele Pinky, cele mai noi gene din categoria noastra de premade-uri sunt facute pentru a-ti usura munca si a-ti scurta timpul de aplicare a extensiilor de gene.";942;"Shop>FALSE EYELASHES →>Eyelashes Easy Fan - Pre made→>2D-8D Pre made>5D";469;new;"53.00 RON";https://pinklashes.ro/en/2d-8d-pre-made-/5d-w-curl-d-pinky-premade-pre-made-eyelash-extensions-quick-volume.html;https://https://pinklashes.ro/34146-large_default/5d-w-curl-d-pinky-premade-pre-made-eyelash-extensions-quick-volume.jpg;"Pink Lashes";"53.00 RON";64052
7772;"6D W PINKY, Curbura D, premade - extensii gene gata facute, volum rapid";"Pe viitor planuim sa aducem si curbura CC.Genele Pinky, cele mai noi gene din categoria noastra de premade-uri sunt facute pentru a-ti usura munca si a-ti scurta timpul de aplicare a extensiilor de gene.";2135;"Shop>FALSE EYELASHES →>Eyelashes Easy Fan - Pre made→>2D-8D Pre made>6D";469;new;"70.00 RON";https://pinklashes.ro/en/2d-8d-pre-made-/6d-w-pinky-curl-d-pre-made-eyelash-extensions-quick-volume.html;https://https://pinklashes.ro/34144-large_default/6d-w-pinky-curl-d-pre-made-eyelash-extensions-quick-volume.jpg;"Pink Lashes";"70.00 RON";16962
7773;"8D W PINKY, Curbura D, premade - extensii gene gata facute, volum rapid";"Pe viitor planuim sa aducem si curbura CC.Genele Pinky, cele mai noi gene din categoria noastra de premade-uri sunt facute pentru a-ti usura munca si a-ti scurta timpul de aplicare a extensiilor de gene.";1370;"Shop>FALSE EYELASHES →>Eyelashes Easy Fan - Pre made→>2D-8D Pre made>8D";469;new;"76.00 RON";https://pinklashes.ro/en/2d-8d-pre-made-/8d-w-pinky-curl-d-pre-made-eyelash-extensions-quick-volume.html;https://https://pinklashes.ro/34142-large_default/8d-w-pinky-curl-d-pre-made-eyelash-extensions-quick-volume.jpg;"Pink Lashes";"76.00 RON";90393
7774;"0.10 D 14mm BUTTERFLY LICHIDARE STOCK";"LICHIDARE STOC";4;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.10>Curl D";469;new;"25.00 RON";https://pinklashes.ro/en/sales/010-d-14mm-stock-clearance-butterfly.html;https://https://pinklashes.ro/33894-large_default/010-d-14mm-stock-clearance-butterfly.jpg;95162;"10.00 RON";95162
7775;"0.15 C 13,14mm BUTTERFLY LICHIDARE STOCK";"LICHIDARE STOC";106;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.15>Curl C";469;new;"25.00 RON";https://pinklashes.ro/en/sales/015-c-1314mm-butterfly.html;https://https://pinklashes.ro/33904-large_default/015-c-1314mm-butterfly.jpg;57956;"10.00 RON";57956
7778;"5D W Curbura L PINKY premade - extensii gene gata facute, volum rapid";"Pe viitor planuim sa aducem si curbura CC.Genele Pinky, cele mai noi gene din categoria noastra de premade-uri sunt facute pentru a-ti usura munca si a-ti scurta timpul de aplicare a extensiilor de gene.";694;"Shop>FALSE EYELASHES →>Eyelashes Easy Fan - Pre made→>2D-8D Pre made>5D";469;new;"53.00 RON";https://pinklashes.ro/en/2d-8d-pre-made-/5d-w-curl-l-pinky-premade-eyelash-extensions-quick-volume.html;https://https://pinklashes.ro/34145-large_default/5d-w-curl-l-pinky-premade-eyelash-extensions-quick-volume.jpg;"Pink Lashes";"53.00 RON";38350
7779;"3D W, Curbura D, Nagaraku, Extensii gene gata facute";"Nagaraku 3D W are 3 extensii lipite împreună, ceea ce face foarte simplu procesul de creere a evantaiului cu ajutorul pensetelor - nu sunt necesare abilități speciale. Obțineți instantaneu o grupare de gene lungi!


3D Nag Mix 1x8, 1x9, 2x10,2x11, 2x12, 2x13, 1x14, 1x15
3D Nag mix 1x8, 1x9, 2x10, 3x11, 3x12, 1x13, 1x14";428;"Shop>FALSE EYELASHES →>Eyelashes Easy Fan - Pre made→>2D-8D Pre made>3D";469;new;"41.90 RON";https://pinklashes.ro/en/2d-8d-pre-made-/3d-w-curl-d-nagaraku-pre-made-eyelash-extensions.html;https://https://pinklashes.ro/34366-large_default/3d-w-curl-d-nagaraku-pre-made-eyelash-extensions.jpg;Nagaraku;"41.90 RON";67502
